ID;annee;titre;premiere_semaine;budget
13225;2014;The Monuments Men;687930;70000000
13847;2014;Hercules: The Legend Begins;151842;70000000
14481;2014;Dracula Untold;313301;70000000
14592;2015;Blackhat;92018;70000000
15621;2016;The Finest Hours;53209;70000000
16090;2016;Storks;197528;70000000
17319;2017;The LEGO Ninjago Movie;116414;70000000
17346;2018;Ocean's 8;318773;70000000
22582;2023;Teenage Mutant Ninja Turtles: Mutant Mayhem;281644;70000000
22873;2023;Ruby Gillman, Teenage Kraken;88243;70000000
22925;2023;The Equalizer 3;378764;70000000
23488;2024;Bob Marley: One Love;772865;70000000
615;2006;Half Nelson;22746;700000
870;2005;Rize;71210;700000
19502;2019;The Operative;95246;700000
12915;2013;The Smurfs 2;606418;71017784
445;2006;Children of Men;128672;72000000
837;2005;Jarhead;141455;72000000
2166;2001;Driven;197779;72000000
2275;2001;The Majestic;51858;72000000
22016;2022;RRR;5598;72000000
23329;2023;Migration;266863;72000000
2555;2000;Battlefield Earth;54845;73000000
11018;2009;Agora;142125;73000000
15619;2016;The Angry Birds Movie;334916;73000000
13802;2015;Minions;2180461;74000000
14005;2015;The SpongeBob Movie: Sponge Out of Water;582073;74000000
21601;2022;The Lost City (2022);306738;74000000
3;2008;Asterix aux Jeux Olympiques;3007811;80981227,44
141;2007;The Simpsons Movie;1420883;75000000
160;2007;Hairspray (2007);217088;75000000
198;2007;Enchanted;702718;75000000
217;2007;Charlie Wilson's War;280835;75000000
420;2006;Monster House;212679;75000000
707;2005;Madagascar;874013;75000000
740;2005;Robots;294261;75000000
742;2005;Munich;425873;75000000
765;2005;Hostage;251849;75000000
1052;2004;Shark Tale;630561;75000000
1090;2004;The Bourne Supremacy;479680;75000000
1231;2004;50 First Dates;86698;75000000
1482;2003;Tears of the Sun;241051;75000000
1542;2003;Anger Management;130676;75000000
1556;2003;Hollywood Homicide;105415;75000000
1790;2002;The Bourne Identity;391761;75000000
1817;2002;Dragonfly;185365;75000000
1897;2002;We Were Soldiers;105893;75000000
2114;2001;Vanilla Sky;603725;75000000
2329;2001;Osmosis Jones;5266;75000000
2404;2000;Unbreakable;1357836;75000000
2418;2000;X-Men;857619;75000000
2429;2000;Vertical Limit;554437;75000000
2453;2000;Mission to Mars;201158;75000000
2483;2000;Red Planet;208683;75000000
2526;2000;Titan A.E.;89534;75000000
9880;2008;You Don't Mess With the Zohan;93875;75000000
9998;2008;Wanted;473478;75000000
10282;2009;Hotel for Dogs;105128;75000000
11246;2010;Killers;289852;75000000
11725;2011;Alvin and the Chipmunks: Chipwrecked;798683;75000000
11857;2011;Tower Heist;97963;75000000
12093;2011;Immortals;210005;75000000
12303;2012;Ghost Rider: Spirit of Vengeance;276210;75000000
12420;2012;Rock of Ages;55252;75000000
13016;2013;Now You See Me;961911;75000000
13762;2016;Inferno;464722;75000000
14861;2015;The Man From U.N.C.L.E.;151780;75000000
15195;2015;Alvin and the Chipmunks The Road Chip;488106;75000000
15290;2017;Despicable Me 3;1756100;75000000
15557;2016;The Secret Life of Pets;1093363;75000000
16379;2016;Sing (2016);805197;75000000
17730;2018;Dr. Seuss' The Grinch;581114;75000000
17899;2018;Christopher Robin;228173;75000000
18107;2019;John Wick: Chapter 3 - Parabellum;336599;75000000
18229;2018;Mamma Mia 2: Here We Go Again!;305753;75000000
18927;2021;Ghostbusters: Afterlife;280226;75000000
19372;2019;PLAYMOBIL: The Movie;176947;75000000
19626;2019;Abominable;790413;75000000
19696;2020;Underwater;169125;75000000
20171;2022;Morbius;403848;75000000
21055;2022;The 355;120131;75000000
21371;2021;House of Gucci;293474;75000000
22418;2023;Creed III;1105921;75000000
1416;2003;2 Fast 2 Furious;804821;76000000
2645;2000;The Adventures of Rocky and Bullwinkle;5436;76000000
12705;2013;Despicable Me 2;1418855;76000000
10578;2008;Nos enfants nous accuseront;9023;840827,52
1427;2003;Daredevil;534365;78000000
1447;2003;The League of Extraordinary Gentlemen;453205;78000000
1767;2002;Red Dragon;590869;78000000
12475;2012;The Hunger Games;509426;78000000
13092;2013;Cloudy with a Chance of Meatballs 2;207249;78000000
11398;2012;Journey 2: The Mysterious Island;433785;79000000
12328;2011;Jack And Jill;54296;79000000
18172;2019;It: Chapter 2;635024;79000000
21027;2021;Tom and Jerry;249620;79000000
145;2007;Fido;15238;8000000
361;2006;Little Miss Sunshine;101183;8000000
433;2006;Tom-Yum-Goong (The Protector);216132;8000000
588;2006;Down in the Valley;6861;8000000
1124;2004;Zivot je cudo;77022;8000000
1155;2004;You Got Served;132502;8000000
1236;2004;She Hate Me;58481;8000000
1546;2002;28 Days Later;95134;8000000
1929;2002;The Good Girl;61533;8000000
2009;2002;Brown Sugar;241;8000000
2486;2000;The Million Dollar Hotel;187130;8000000
2493;2000;American Psycho;156096;8000000
2586;2000;Shadow of the Vampire;52613;8000000
9922;2007;P2;19174;8000000
10853;2008;Ong Bak 2: The Beginning;157707;8000000
10966;2009;OceanWorld 3D;46772;8000000
10976;2009;Wickie und die starken Männer;23615;8000000
11453;2010;Wild Target;71186;8000000
11728;2010;Another Year;103494;8000000
11936;2010;Hwanghae (The Yellow Sea);22431;8000000
12372;2011;50/50;15199;8000000
12521;2012;Albert Nobbs;41237;8000000
12775;2012;StreetDance 2;141968;8000000
12878;2012;Faust;23835;8000000
13094;2013;Texas Chainsaw 3D;32642;8000000
14487;2014;Nightcrawler;187627;8000000
15134;2015;Maggie;58111;8000000
15313;2015;Me and Earl, and the Dying Girl;2262;8000000
15407;2015;A Walk in the Woods;23660;8000000
15686;2015;Anomalisa;30097;8000000
16047;2016;Morgan;57059;8000000
19742;2019;A Hidden Life;63422;8000000
340;2006;Fauteuils d'orchestre;601163;8640000
12086;2011;Pina;67740;8640000
12383;2011;Les Hommes libres;80217;8640000
18557;2018;En liberté !;328195;8640000
20168;2020;Divorce Club;242669;8640000
12946;2012;Do Not Disturb;76708;8642310,12
14471;2014;Bon rétablissement !;212122;8645999,4
10847;2009;Le Hérisson;204716;8646467,04
15350;2015;Antigang;193422;8646494,04
15903;2016;L'Outsider;131568;8683200
21231;2021;C'est quoi ce papy ?!;131132;8704800
10621;2009;Erreur de la banque en votre faveur;304692;8721156,6
13100;2012;Amour;214179;8748000
18719;2018;Le Gendre de ma vie;140687;8748000
22467;2022;Corsage;35145;8748000
13635;2013;Joséphine;232325;8753019,84
14842;2015;La Rançon de la Gloire;21196;8760669,48
13813;2014;Lou ! Journal infime;130509;8768880,72
12632;2012;2 Days In New York;144635;8779453,92
15569;2015;Louder Than Bombs;36794;8791473,24
14844;2015;Chic !;46320;8829000
572;2006;Colour Me Kubrick;28087;8200000
15808;2016;Elle;213665;8865229,68
747;2005;L'Ex-femme de ma vie;371284;8865698,4
10541;2009;Bellamy;178864;8871472,08
17382;2017;Le Fidèle (Racer & the Jailbird);33044;8873820
22147;2022;Kompromat;205447;8877600
2191;2001;Tosca;68763;8888400
13432;2013;Les Gamins;462231;8905657,32
10197;2008;Leur morale... et la nôtre;89319;8908367,04
843;2005;La Cloche a sonné;132199;8917787,88
2332;2001;Concorrenza sleale;2392;8270000
11301;2010;La Tête en friche;335335;8931600
21501;2021;C'mon C'mon;20705;8300000
12702;2012;30° Couleur;104794;8968688,28
13615;2013;La Grande Bellezza (The Great Beauty);47900;8991000
190;2007;Chrysalis;99590;8995146,12
10143;2008;15 ans et demi;157330;9006844,68
14113;2014;Salaud, on t'aime;190107;9022075,92
1781;2002;L'Adversaire;411100;9028800
15485;2015;Lolo;443169;9030274,2
1175;2004;L'Américain;186079;9039600
791;2005;La Boîte noire;235194;9061200
10268;2008;Mia et le Migou;127474;9072000
10048;2008;Cliente;284058;9072260,28
18836;2019;Jusqu'ici tout va bien;280808;9104400
12925;2012;De l’autre côté du périph;558144;9104600,88
10667;2009;Welcome (2009);274730;9113582,16
1748;2002;8 Femmes;1008915;9136800
1091;2004;La Mala education (Bad Education);314808;8500000
10226;2008;Star Wars : The Clone Wars;184563;8500000
13468;2013;Jobs;141241;8500000
13749;2013;Baggage Claim;1994;8500000
15357;2015;The Vatican Tapes;75080;8500000
16222;2000;Waking the Dead;26822;8500000
16283;2016;Manchester by the Sea;108185;8500000
16295;2016;The Birth of a Nation;59104;8500000
18903;2018;Dragon Ball  Super: Broly;400105;8500000
2474;2000;Sade;162663;9180000
10620;2010;Le Siffleur;200279;9180000
11119;2010;Une exécution ordinaire;94551;9180000
12273;2011;Toutes nos envies;170745;9180000
12610;2012;The Vintner's Luck;163;9180000
13770;2014;Avis de mistral;203504;9180000
15135;2015;Every Thing Will Be Fine;32241;9180000
19708;2020;Play;134348;9180000
785;2005;Caché;170754;9195274,44
1840;2002;Nid de guêpes;149237;9201600
12907;2012;Les Saveurs du palais;316810;9207571,32
437;2005;Romanzo criminale;158013;8528003
11706;2010;Baciami ancora (Kiss Me Again);21501;8540000
1917;2002;Au plus près du paradis;70822;9223200
17562;2017;Drôles de petites bêtes;48816;9234857,52
17889;2018;Mektoub My Love : Canto Uno;55792;9237061,8
2230;2001;Human Nature;83238;8560000
13602;2013;Le Cœur des hommes 3;265764;9250798,32
1787;2002;Une femme de ménage;277359;9266400
15837;2016;Retour chez ma mère;643863;9277200
11023;2009;La Sainte-Victoire;78474;9288000
12630;2012;Zarafa;256052;9288000
16993;2017;C'est beau la vie quand on y pense;140490;9328856,4
19695;2020;Une Belle équipe;157831;9331200
11809;2011;Le Marquis;270222;9345596,4
13647;2013;The Congress;18080;9376560
15384;2015;Le Tout Nouveau Testament;301140;9391185,36
1453;2003;Après vous;267958;9396000
11169;2010;L'Arnacoeur;1167598;9396000
18758;2018;Mia et le lion blanc;573356;9396000
2308;2001;The Luzhin Defense;12666;8720000
63;2007;Dialogue avec mon jardinier;321480;9428400
18268;2018;The House That Jack Built;24387;9443179,8
413;2006;Du jour au lendemain;308489;9471600
13402;2014;Saint Laurent;141138;9472728,6
16092;2016;Agassi (The Handmaiden);13099;8800000
46;2007;Le Serpent (2007);304325;9504000
9709;2007;3 amis;296947;9504000
10122;2008;Deux jours à tuer;302315;9504000
16995;2017;Django;185696;9508588,92
14006;2014;Benoît Brisefer : les Taxis Rouges;72128;9517319,64
1643;2003;Le Temps du loup;18187;9525600
13224;2013;Foxfire, confessions d'un gang de filles;57769;9535266
11267;2010;Comme les cinq doigts de la main;230290;9558000
1761;2002;Monsieur Batignole;422335;9568800
15387;2015;Premiers crus;135334;9588647,16
37;2007;Danse avec lui;361071;9590400
17515;2017;La Deuxième étoile;161366;9590400
12003;2011;La Proie (2011);180220;9609201,72
376;2006;Quatre étoiles;395708;9612000
17398;2017;Les Gardiennes;135073;9612000
17777;2018;L'Apparition;150810;9612000
22121;2022;La Petite bande (2022);43260;9622800
21908;2022;Les Vedettes;179006;9633600
10746;2009;Quelque chose à te dire;170718;9634764,24
18553;2018;Voyez comme on danse;226289;9644400
14484;2014;Une nouvelle amie;274414;9662028,84
13171;2012;Ernest et Célestine;170049;9662744,88
14476;2014;Le Grimoire d'Arkandias;270416;9662958,72
1137;2004;Albert est méchant;206041;9676800
11712;2010;A bout portant (2010);302664;9697872,96
10047;2008;Mes amis, mes amours;277136;9706964,4
326;2006;Prête-moi ta main;1065610;9709200
490;2006;Cabaret Paradis;105666;9709200
15631;2016;Les Chevaliers blancs;96619;9719052,84
162;2007;The Invasion;90547;80000000
273;2007;The Kingdom;242603;80000000
322;2006;Ice Age: The Meltdown;2171810;80000000
386;2006;Deja Vu;261617;80000000
394;2006;The Pink Panther;250854;80000000
411;2006;Flags of our Fathers;272149;80000000
429;2006;The Wild;142476;80000000
484;2006;The Guardian (2006);79041;80000000
715;2005;The Legend of Zorro;1122957;80000000
745;2005;The Interpreter;322469;80000000
1071;2004;Meet the Fockers;751304;80000000
1157;2004;The Manchurian Candidate;176822;80000000
1161;2004;Exorcist: The Beginning;168761;80000000
1278;2004;Spanglish;29857;80000000
1458;2003;Something's Gotta Give;306942;80000000
1460;2003;Looney Tunes: Back in Action;205110;80000000
1476;2003;S.W.A.T.;289712;80000000
1605;2003;Timeline;48953;80000000
1771;2002;Lilo & Stitch;304060;80000000
1792;2002;Road to Perdition;320872;80000000
1850;2002;Rollerball (2002);198744;80000000
2092;2001;Lara Croft: Tomb Raider;1232897;80000000
2126;2001;Evolution;399608;80000000
2130;2001;Swordfish;366793;80000000
2140;2001;Bandits;268456;80000000
2420;2000;What Lies Beneath;508911;80000000
2431;2000;The Patriot;442823;80000000
2552;2000;Proof of Life;75740;80000000
2560;2000;Thirteen Days;66816;80000000
2610;2000;Little Nicky;37961;80000000
9955;2008;Get Smart;220612;80000000
10000;2008;Bedtime Stories;211885;80000000
10003;2008;The Day the Earth Stood Still (2008);484204;80000000
10005;2008;Eagle Eye;176480;80000000
10009;2008;Four Christmases;162239;80000000
10416;2010;Legend of the Guardians: The Owls of Ga'Hoole;324593;80000000
10421;2009;Public Enemies;593398;80000000
10608;2009;Sherlock Holmes;780449;80000000
10614;2010;Shutter Island;1073540;80000000
10617;2009;Where the Wild Things Are;99567;80000000
10631;2009;Surrogates;508980;80000000
10733;2010;The Expendables;773121;80000000
10999;2009;Nine;214280;80000000
11063;2010;The Book of Eli;272763;80000000
11223;2010;Grown Ups;106408;80000000
11275;2011;The Hangover Part II;802166;80000000
11631;2010;Yogi Bear;76886;80000000
11659;2011;Real Steel;438587;80000000
11775;2011;Just Go With It;126302;80000000
11784;2011;Zookeeper;73107;80000000
13465;2013;Grown Ups 2;72381;80000000
13729;2013;Walking with Dinosaurs;181975;80000000
14957;2015;Hotel Transylvania 2;459772;80000000
15746;2017;xXx: The Return of Xander Cage;450091;80000000
16062;2017;The LEGO Batman Movie;346187;80000000
17117;2017;American Made;271607;80000000
17541;2018;Hotel Transylvania 3: Summer Vacation;823158;80000000
17737;2020;The New Mutants;160373;80000000
18170;2019;The Secret Life of Pets 2;710881;80000000
18269;2018;Smallfoot;406484;80000000
18782;2018;2.0;5430;80000000
21760;2022;Babylon;508796;80000000
21945;2022;The Bad Guys;259472;80000000
22219;2022;Amsterdam;24277;80000000
23132;2023;The Creator;262507;80000000
23331;2024;Madame Web;207894;80000000
22992;2023;Miraculous - le film;660421;86400000
801;2005;Le Cauchemar de Darwin;30092;864000
16440;2016;Apnée;16073;864000
1411;2003;Bruce Almighty;1034327;81000000
14746;2015;Kingsman: The Secret Service;566643;81000000
12652;2010;Rubber;19555;883842,84
975;2005;The Longest Yard (2005);2095;82000000
1470;2003;Cold Mountain;303816;82000000
2433;2000;The 6th Day;312394;82000000
11479;2011;Sucker Punch;300243;82000000
20861;2021;The Boss Baby: Family Business;362162;82000000
477;2006;Click;102686;82500000
10639;2008;L'Apprenti;13102;885600
10833;2009;La Maison Nucingen;3380;885600
1856;2002;K-19: The Widowmaker;171479;83800000
822;2005;Son of the Mask;196506;84000000
13112;2013;Red 2;336533;84000000
17221;2017;The Greatest Showman;230190;84000000
18940;2020;Birds of Prey: And the Fantabulous Emancipation of One Harley Quinn;412178;84500000
10;2008;Hellboy 2 : The Golden Army;408413;85000000
38;2007;Zodiac;462343;85000000
120;2007;Ocean's Thirteen;871826;85000000
155;2007;I Now Pronounce You Chuck and Larry;36264;85000000
346;2006;Open Season;320230;85000000
364;2006;The Holiday;399396;85000000
374;2006;The Fast and the furious : Tokyo drift;320808;85000000
424;2006;Charlotte's Web;105232;85000000
751;2005;Bewitched;346788;85000000
754;2005;Memoirs of a Geisha;266385;85000000
1550;2003;The Core;105390;85000000
1598;2003;The Rundown;66968;85000000
1803;2002;Showtime;261822;85000000
1864;2002;Collateral Damage;166874;85000000
2408;2000;102 Dalmatians;591879;85000000
2422;2000;Cast Away;490635;85000000
2454;2000;Fantasia 2000;111237;85000000
9925;2008;Jumper;626887;85000000
9945;2008;Horton Hears a Who;433603;85000000
10288;2009;Fast & Furious;1020741;85000000
11253;2010;Cats & Dogs: Revenge of Kitty Galore;178908;85000000
12417;2011;Arthur Christmas;192853;85000000
12435;2012;Safe House;326572;85000000
12586;2012;Mirror Mirror;310673;85000000
12805;2012;Hotel Transylvania;427257;85000000
13788;2015;Ted 2;415709;85000000
14112;2014;Divergent;475291;85000000
16045;2016;Allied;463630;85000000
19546;2022;Minions: The Rise of Gru;1360765;85000000
21003;2021;Sing 2;1173587;85000000
21299;2022;Elvis (2022);343596;85000000
21350;2022;Bullet Train;491067;85000000
22017;2022;Puss in Boots 2: The Last Wish;495040;85000000
915;2005;Keane;26330;850000
14016;2013;Pozitia copilului (Child's Pose);17303;850000
14695;2014;National Gallery;14043;928800
17213;2017;Visages Villages;73403;928800
10525;2008;La Vie moderne (2008);53079;939453,12
1518;2003;Seabiscuit;135693;87000000
2090;2001;Hannibal;1197707;87000000
18696;2019;Ad Astra;434069;87500000
15548;2015;Une jeunesse Allemande;8510;941903,64
725;2005;The Brothers Grimm;506944;88000000
826;2005;Cinderella Man;167074;88000000
14275;2015;Pixels;307415;88000000
17728;2018;The Predator;191048;88000000
21724;2022;DC League of Super-Pets;333361;89000000
187;2007;Sicko;94458;9000000
210;2007;Cassandra's Dream;196577;9000000
1933;2002;Ali G Indahouse;62764;9000000
1974;2002;Igby Goes Down;16478;9000000
2467;2000;Virgin Suicides;119995;9000000
2568;2000;The Contender;62009;9000000
2619;2000;The Boiler Room;17676;9000000
10229;2002;All or Nothing;29624;9000000
10371;2008;Hamlet 2;703;9000000
10437;2008;Nick and Norah's Infinite Playlist;27883;9000000
10499;2007;Finding Rin Tin Tin;50047;9000000
12265;2011;Glee! The 3D Concert Movie;11527;9000000
13711;2013;All Is Lost;50635;9000000
14124;2014;The Purge: Anarchy;252330;9000000
15629;2016;Ouija: Origin of Evil;167060;9000000
16475;2016;Loving;130327;9000000
16482;2016;Jackie;193995;9000000
17253;2017;The Glass Castle;18785;9000000
18838;2019;Happy Death Day 2U;159080;9000000
18867;2019;Escape Room;300315;9000000
19512;2019;Midsommar;61418;9000000
20118;2020;The Invisible Man;349741;9000000
22902;2023;Love Again;36242;9000000
1095;2004;Banlieue 13;471029;9720000
2402;2000;Le Goût des autres;711458;9720000
12258;2011;Chico & Rita;28868;9720000
12349;2011;Habemus Papam (We Have a Pope);190066;9720000
19580;2019;Fahim;115825;9720000
192;2007;Le Cœur des hommes 2;580779;9725901,12
12605;2012;A l'aveugle;129632;9774000
9744;2007;Le Dernier gang;183532;9783862,56
9982;2007;La Graine et le mulet;105919;9804745,44
43;2007;Odette Toulemonde;317479;9828000
17849;2018;Love addict;248024;9828000
1097;2004;Ils se marièrent et eurent beaucoup d'enfants;415961;9882000
